id,male,female
56235,6,3
4300,0,2
38774,0,2
1957798,1,2
1913835,6,7
17302,20,18
1925788,1,0
126024,2,3
31264,8,6
1958526,1,0
1901312,1,0
1925582,6,1
19704,0,2
1913558,2,0
856400,1,1
32308,3,1
25544,45,1
81029,1,5
124121,2,21
2813,0,4
1940733,4,1
1893174,3,0
1955225,0,3
23289,6,8
12092,40,32
1208246,0,1
1913420,17,14
6372,6,1
1914310,12,8
1916780,3,4
1942115,2,1
32069,9,0
23102,2,2
1899057,1,0
9730,1,20
30241,2,9
128930,0,3
4096673,0,8
1949066,0,1
53886,4,3
1913491,0,21
32065,2,4
54038,1,5
129355,0,2
34272,0,6
3452858,3,2
1907964,10,1
3447686,0,1
1893738,1,0
36325,2,0
7517,1,0
10907,1,0
7407,1,2
9609,1,0
2793,1,1
50767,1,0
59989,1,0
3423777,3,1
31004,1,0
7474,1,0
7289,3,2
87515,1,1
4333,0,4
4307,0,1
3971,0,1
4191,0,1
4391,3,5
4397,1,7
4086,0,2
4199,1,6
3961,0,1
14794,0,1
55954,0,1
120154,0,1
36688,0,1
125973,0,1
15559,0,1
56308,0,6
137775,0,2
26725,3,2
1898280,0,1
1897587,0,2
1200052,3,3
29443,0,2
53739,0,6
1938173,5,2
1894973,13,3
40002,14,21
53552,3,5
40438,12,2
3447260,0,1
3446541,2,2
1927714,0,2
1947391,50,760
931,0,1
7578,0,3
39328,201,0
17359,6,0
1427,4,0
1935418,13,10
1913897,1,0
57211,4,16
3423806,0,2
7672,0,3
9622,0,3
14062,2,0
13741,1,0
19157,0,3
14578,1,1
13262,0,1
31330,2,1
32114,1,2
37215,0,1
140218,2,0
53960,4,12
54455,0,8
35886,0,1
23105,0,5
115312,1,1
17031,0,22
26489,1,2
31668,1,12
12111,1,9
3450717,2,5
24887,1,9
1896959,2,0
31979,2,0
1899141,0,4
24267,3,3
1647,3,3
16918,1,6
8507,0,1
4482,0,3
14567,0,5
3721,1,1
14245,4,6
3417394,0,3
3457820,0,1
40564,0,1
1943604,2,10
1210217,1,0
3444836,3,1
2917777,1,0
120381,4,3
62842,1,7
3461900,1,2
1913414,4,1
823096,4,1
2775182,1,0
106520,1,0
1905957,2,7
1949992,1,1
1953682,3,5
130016,5,4
3415662,9,0
1206600,0,9
1887067,0,1
52933,1,1
1902150,0,1
19642,1,36
1918826,2,0
83605,0,6
126737,2,1
10999,4,0
1900384,2,15
12554,2,7
52467,0,7
40044,0,2
40297,0,2
54181,1,12
30841,1,14
957631,3,4
62946,0,4
68777,0,7
1930644,6,10
12620,2,1
26622,0,1
3641,3,2
23137,0,1
30033,0,23
1935610,0,3
3450916,3,1
1894138,1,0
3464563,2,1
1935615,2,1
6613,3,1
1948356,1,1
1940002,0,1
1891952,0,2
80063,0,1
1901398,2,1
31133,2,1
9980,4,2
31975,2,1
9981,2,1
3453859,2,3
28202,2,1
1925287,1,5
513053,0,4
1901197,4,9
1487048,0,2
1920449,0,1
1927198,1,1
1940837,27,6
1559859,0,5
3225156,0,2
1890117,6,13
1890048,8,7
1890828,1,1
1553517,0,1
1204984,1,0
4249,1,9
99668,0,1
9173,0,1
1899570,0,1
9510,3,3
1199958,1,6
52676,1,9
4296,0,5
41886,1,1
36336,4,3
1208151,0,3
17999,0,3
4227,0,3
3963,0,1
65095,0,3
6689,2,1
4195,3,5
53110,1,3
52127,1,0
34396,2,4
38092,2,5
33383,13,83
40984,0,2
1910616,1,0
3417794,3,0
54544,0,11
1345,0,2
1914013,11,11
1914593,68,3
11957,0,2
54424,0,1
53594,4,12
55401,2,7
55138,0,3
55021,0,2
40193,16,7
1206576,1,4
1926068,0,3
61084,3,4
1919406,0,4
19269,0,1
723,0,8
1955004,0,1
1949923,0,2
1933714,0,6
3417796,2,9
1913706,0,3
3150666,0,1
3410217,3,0
1209361,1,0
1931252,0,1
3449383,2,3
17290,23,2
15770,6,1
52099,12,18
38111,5,11
1934372,0,6
84630,10,4
38845,0,1
1900523,0,4
12646,0,7
122142,0,2
17595,21,21
23829,1,0
16713,28,43
2214,3,1
40142,1,0
33797,6,0
23619,0,2
7653,2,1
14714,4,2
34028,2,2
61586,0,8
1887916,0,15
53152,1,4
38513,1,2
40656,10,4
4710,6,1
1211067,2,3
42801,6,1
30375,0,6
1801498,6,0
3421707,2,2
32556,1,11
1557845,0,1
26493,2,1
59725,7,0
31894,5,1
112176,1,6
84412,23,14
31118,0,2
31120,0,3
2415,2,6
4432,10,6
52143,2,7
50807,9,14
50679,0,1
1922622,0,1
122381,0,6
1914317,4,4
1892912,0,2
15730,0,6
30085,8,8
30074,4,5
1208295,0,4
17588,0,12
16235,33,12
66919,16,19
1903227,1,7
50735,4,13
1894957,0,6
7773,2,2
9129,0,2
1913568,2,7
1902218,2,4
1924516,0,1
1913355,7,3
36846,1,0
1935680,9,4
1526,7,15
123488,0,5
1200443,0,2
19437,1,1
39779,2,2
1558429,0,2
8798,4,8
957422,0,3
30457,0,4
1916710,0,1
30927,0,2
50792,0,3
52449,11,18
55471,4,2
1935581,2,0
11900,7,6
1480968,0,1
1208830,0,1
29457,31,60
53304,0,4
3128,1,1
1669,2,5
2944,0,2
25338,1,6
19070,0,6
8700,1,11
126790,8,1
3453879,0,5
1894799,0,6
79430,0,1
24689,1,3
1211868,3,1
25639,0,5
1201527,2,3
50935,1,1
1919649,2,4
19640,2,0
32009,4,99
3306667,1,0
16145,2,3
608,4,71
3230155,0,2
52957,2,7
14583,7,15
33684,0,18
16585,8,2
29644,0,6
42226,2,5
109474,0,4
1198095,0,1
9831,1,6
1895721,7,2
3449922,0,3
3449949,0,1
834,5,2
416695,4,26
40073,1,3
8680,0,8
3456176,2,8
61097,0,5
38242,0,3
53878,0,1
41035,0,1
8209,0,1
24552,5,4
52065,2,7
13919,0,3
1347,0,9
60008,0,5
1052,0,7
35593,0,8
1927633,1,1
17888,2,4
40141,2,5
1899044,0,3
1899046,0,1
124986,0,7
1559323,0,2
59881,0,3
1206701,4,16
8502,0,1
8334,0,14
127081,0,2
42434,2,0
1567586,0,2
8038,1,0
8817,1,0
126573,1,0
7311,1,4
8049,0,1
3103,0,1
7082,0,2
1905506,0,1
126904,0,1
23649,0,1
842,6,1
41466,5,11
123713,1,7
55074,2,1
1843987,1,2
35231,2,15
2757,3,1
1927084,4,0
40381,3,7
3426202,1,0
1904,299,9
6112,1,5
25236,0,1
17322,0,3
3733,1,2
1931045,0,2
12531,0,11
1890312,0,4
19663,6,21
4168,8,4
1889821,4,2
13499,1,0
13517,2,0
26233,1,1
1210910,1,0
15815,8,28
37930,3,2
17640,0,1
31465,20,41
26918,6,3
1893472,2,0
695,1,14
55286,0,2
1901578,1,5
25881,4,8
1901784,1,0
1560886,0,1
1897541,3,0
140912,3,4
54163,3,1
54538,0,2
68601,2,0
11923,6,2
23368,4,1
17576,0,34
3143,1,2
1935501,2,1
24647,1,52
53407,1,0
1915387,0,2
3312,2,0
134960,3,0
8937,0,3
4601,5,7
1558316,0,1
1559088,0,1
1196454,2,1
3455763,22,5
1903579,0,3
23593,2,10
28004,2,0
1935866,0,1
124735,1,15
1560052,0,1
5879,5,2
1898852,4,6
54324,1,3
1035,4,4
1887306,6,3
1889898,5,1
29968,0,4
17933,5,3
9880,0,3
68952,0,2
1925762,0,1
1914659,0,1
1860713,0,5
31310,0,1
26831,1,0
29695,2,0
295488,1,5
31498,5,0
52390,19,6
1206309,2,3
2511,2,0
3751,3,1
1921896,0,7
16583,0,5
7188,0,1
177544,23,30
1914333,41,47
1948034,1,0
1491775,2,0
1957385,1,0
44994,1,0
12667,0,1
32013,7,0
52477,14,5
1927085,3,0
1948856,2,2
1201348,1,0
41825,0,1
1903496,0,2
1903486,2,9
27931,1,14
2015,0,6
34534,0,13
1902761,0,5
3428885,2,8
25438,0,3
30647,4,26
1910176,0,2
30305,0,8
128755,4,11
31899,3,4
2038,0,7
1934492,0,5
9335,1,13
130970,0,1
2037,0,5
1934017,0,9
1933081,0,7
2917116,0,1
3423779,3,6
1935981,0,23
27628,7,0
12411,5,10
36588,3,0
37509,0,2
3225130,0,5
3115383,0,2
49752,3,12
17188,21,10
17504,11,8
6917,1,3
3462930,0,2
57163,0,4
1924045,0,4
52633,3,8
52918,0,2
1919465,1,0
2525,3,4
18224,2,4
8156,0,1
2507,1,1
14888,0,1
529494,2,1
24279,2,4
8606,1,0
12242,2,8
1206869,0,2
54061,30,3
53197,4,11
1860796,0,3
1900139,0,4
70590,0,6
55341,0,2
53201,0,3
1951391,0,2
1948,2,2
1928172,0,6
12567,34,9
1917482,80,0
1887610,5,0
1218,4,0
1952537,1,2
31420,0,6
1913753,1,2
1899997,0,13
1888382,1,0
50715,28,16
1559159,0,2
72294,1,1
11843,4,0
9943,2,0
34607,3,4
13664,1,0
2830,9,0
11522,4,4
19679,4,2
99634,1,0
13868,1,3
953654,1,0
61175,19,12
2344,0,1
1927677,0,5
8284,0,4
1900101,0,5
64036,0,1
1936882,0,1
30884,0,2
1934378,0,6
44568,0,2
3452622,0,1
4467932,0,9
1905493,0,2
1918249,0,1
23135,0,2
1917314,5,2
71677,2,2
1760,16,6
18918,2,19
2532,7,2
6674,1,26
41486,1,1
1009,1,0
1902022,11,3
1556899,1,0
1556212,1,0
3459456,1,0
129210,1,0
954319,1,0
1916163,0,2
24901,16,16
10331,1,4
27103,1,2
3394,1,8
36679,2,6
1924501,0,2
1930980,15,25
1939658,1,19
103463,0,2
8437,0,3
1900013,0,9
1897188,0,1
27754,2,3
54583,0,2
41250,2,3
1924720,2,4
82418,0,1
50664,1,6
55453,0,2
36228,2,52
12107,19,58
23848,0,2
42828,0,1
41980,0,2
38022,0,2
26095,1,22
30143,0,3
68941,0,1
22943,0,3
135523,0,1
53726,5,8
3446099,0,1
27560,0,1
9000,1,3
127097,2,4
52208,8,33
1936046,0,11
986951,1,0
22878,0,0
1202136,1,7
1940752,1,0
11776,7,7
2775220,0,7
131124,0,1
26237,0,2
1199481,0,5
1898461,0,11
1899085,0,5
1897040,0,8
3460400,0,1
32294,0,1
3454340,2,0
3453465,0,12
18434,0,5
496,0,1
59718,2,1
2869955,0,3
1204376,0,1
1897744,4,1
1953635,0,1
954135,0,1
1909757,5,1
27505,0,5
137007,0,2
3408668,1,5
757954,1,1
18424,0,2
25345,171,13
30299,0,3
23095,0,1
3419065,1,2
1949372,5,1
2586405,5,0
1909910,3,0
2807,1,0
9889,3,4
3035501,1,0
1480857,3,2
1888571,2,5
34364,2,3
1206506,0,3
123609,1,0
2801,7,1
3464029,4,0
38224,3,5
24730,0,5
24738,0,5
1902386,1,1
1558842,0,1
1897007,1,1
29615,0,1
12137,2,4
16132,1,37
30484,0,1
37257,0,4
28098,1,4
24270,0,6
10343,0,6
3217,0,2
29964,0,3
2653,0,4
11604,0,2
7695,0,8
24478,3,3
1291,1,2
1891475,0,2
1557482,2,3
125052,10,4
128446,0,2
36678,0,8
27820,0,4
1946871,1,4
127089,0,4
1559529,0,1
1915344,0,1
24465,0,1
1559551,1,1
1901452,1,0
40681,0,4
33202,1,1
15724,6,14
1933542,1,1
50986,7,9
141535,1,0
3428572,2,14
31681,1,14
31676,0,1
30932,0,3
27360,17,22
37847,0,1
52764,0,1
33825,1,2
52741,0,2
13940,1,4
52512,1,1
1206245,4,14
52404,0,6
7062,0,3
8819,0,1
1896109,0,1
1941653,0,1
23008,0,0
14738,0,1
1955203,0,1
1901581,0,1
1922784,0,2
1887169,0,1
1919522,0,1
1926207,0,1
46758,0,3
41296,0,9
1926406,2,1
126811,0,3
47758,2,1
53958,0,2
14215,1,1
35370,2,2
17329,2,4
3446663,1,0
14943,1,0
35703,1,2
1325,3,1
58908,18,0
25287,1,0
134729,11,0
1887827,1,0
113216,0,2
64784,4,2
957889,0,3
1900221,0,3
3035785,0,1
112137,7,4
1935467,0,1
1959,4,4
4729,6,2
52789,2,0
1286,4,0
10562,1,3
16312,2,0
36506,2,0
3306696,0,1
3423547,0,16
1917126,3,6
16005,2,0
1898159,2,0
52513,0,25
216008,2,7
773833,0,29
135572,1,0
130459,1,0
27030,0,6
54014,0,2
36868,0,2
63910,0,2
1901058,3,10
1948202,2,3
3097453,1,1
1559435,1,0
110187,14,1
1954284,1,1
1905569,0,1
1898035,1,1
19017,5,0
1910152,0,2
112340,1,4
1955143,17,4
22994,0,0
11858,0,4
1897029,0,1
44950,1,0
57508,0,3
103516,3,0
53427,0,10
1920046,7,10
33352,8,0
1941524,0,1
25115,0,10
103548,3,2
33039,1,1
26960,2,0
14905,1,5
27308,0,3
5906,1,0
56680,3,0
50976,0,2
45568,0,1
24548,0,11
32946,1,126
1888172,1,1
3417195,1,0
53840,7,7
30607,7,12
30047,1,3
36992,3,1
17130,3,1
13726,15,5
35192,0,5
37246,0,6
16083,0,1
36440,4,3
1899045,2,8
2834,1,5
10965,3,15
2759,0,1
1895414,1,0
1926507,1,0
1937708,1,0
1923917,2,2
1923960,1,5
1897408,0,4
24638,1,4
1918616,1,2
62340,6,7
30478,0,1
10322,1,8
129295,0,2
2042,4,7
3152,9,3
52968,0,1
4428,2,6
33893,6,7
3462337,0,1
10493,1,3
36309,0,4
84557,0,25
35265,13,32
35528,10,6
30876,1,0
31618,1,0
1917041,6,0
12560,25,54
3026152,4,0
1923056,2,0
69050,2,0
12510,13,10
1201828,14,11
66306,4,3
1919926,2,0
1901314,4,3
2917559,2,0
16615,2,0
18422,2,0
14018,0,10
33521,0,2
1898202,3,2
3446638,0,4
1490696,1,0
1948258,2,0
136648,0,3
1199469,0,1
9347,0,1
31683,1,3
34465,4,0
1913022,1,0
24587,2,7
4555844,0,14
1912685,0,7
17207,4,6
54408,0,1
1926229,2,1
17773,1,1
6430,1,5
40303,3,1
37672,1,4
38794,4,23
41895,5,18
12142,4,6
71786,0,2
41055,0,4
6116,0,8
1200436,1,2
35416,4,3
9509,3,0
26199,1,0
52890,3,3
125932,1,1
36355,0,2
1199299,6,3
9974,2,5
1915091,0,2
1888680,1,1
1919318,1,1
1919364,1,1
731,2,4
83595,0,2
3396,3,7
463305,3,1
7155,0,3
1898348,0,2
122357,0,11
15731,1,4
1547449,1,20
1199326,0,3
27555,0,1
29620,9,8
46341,4,2
1890407,1,3
35754,1,4
63228,5,13
3429077,1,3
7099,0,2
1952160,0,1
24545,2,23
3456544,18,0
58389,1,0
2018,2,3
25456,10,8
2902,1,3
35000,11,5
100336,0,6
112359,0,1
1895442,0,3
41393,2,2
2870355,3,3
19515,1,1
1950804,0,8
1943614,0,5
761927,2,26
42447,1,8
1559695,0,1
103522,2,1
1888881,0,1
16752,2,3
12492,1,4
1908331,1,11
3463751,0,1
1213,2,4
1919588,0,3
131000,0,1
36748,0,1
1903473,5,3
1923957,0,1
35262,0,2
54654,6,7
1949184,0,1
1208436,0,30
105502,0,3
10884,0,6
1558686,4,2
18572,3,0
1890382,3,1
62245,0,1
3449226,4,1
18674,1,2
1913095,1,2
6005,1,1
56872,1,0
128956,0,1
3042,1,5
33725,0,30
384120,3,4
3423858,1,0
6991,1,1
1943078,1,0
598032,0,1
1897246,1,1
31927,3,7
26560,0,1
55084,3,16
1559011,0,1
1200284,0,1
129460,0,2
13239,6,11
3450002,0,3
39334,1,8
1925880,7,2
1950722,2,0
35226,0,4
1206494,0,1
54298,6,7
52362,2,11
1898529,2,2
40673,18,5
1497,1,0
3416906,1,0
1194,7,1
1903197,2,0
1892118,4,2
1941953,0,1
416378,2,0
1913645,1,0
62332,7,0
13626,13,5
24733,1,3
1899539,1,6
4129,0,1
26134,2,6
17703,0,2
1482224,0,1
1957283,0,7
22850,0,3
1908924,9,5
1953698,5,0
1896009,1,0
1915869,3,1
1957677,1,2
2410011,1,1
3408,0,4
1940887,0,2
25015,2,3
1925913,0,1
1913369,9,1
1936435,0,1
6869,0,1
65701,0,1
1200017,0,2
1199978,0,2
8398,0,1
6919,0,3
8663,0,4
27067,41,2
1204604,38,7
12489,4,3
25514,3,0
34096,20,0
1557846,2,0
1891447,2,0
83066,4,0
125970,1,0
37417,1,1
42624,2,0
64796,1,0
1860781,0,1
3410446,0,2
3428573,0,2
9044,2,9
122146,4,2
14975,4,1
23597,4,2
61152,0,1
1919783,0,5
1939490,3,6
330599,0,2
1843993,1,2
61604,0,1
3416410,0,2
36375,2,2
1203016,0,5
1898427,3,4
1944354,0,20
3425494,0,1
3706,6,6
29848,2,1
1209135,16,27
1209137,4,0
3454062,1,0
1889864,1,0
1913766,11,1
1932096,13,13
1904182,19,2
3417310,1,0
1294,0,3
4468061,0,3
3409820,1,0
1890875,2,0
1890247,5,1
1916214,7,0
39039,1,0
30898,2,3
52797,1,0
64835,9,0
1958557,6,3
129772,3,1
30183,0,5
1903703,0,11
6223,13,18
13613,20,3
39721,8,2
26527,0,1
1939988,0,3
1940762,2,2
1941297,0,1
1489700,2,15
3115689,0,2
6131,0,6
134208,0,2
111127,0,2
37698,1,3
25736,0,3
1951808,1,7
133264,1,0
1917507,1,0
30209,0,3
142046,0,2
1891233,1,1
11688,0,21
10641,3,3
23299,0,1
37121,0,1
39869,0,1
1893282,0,1
32130,2,2
1890845,1,0
3462413,4,1
1892845,1,0
1890936,4,0
1890623,2,0
3251027,0,2
31626,1,0
16928,2,0
818,34,4
103451,2,0
935,13,45
16389,4,1
103453,1,3
54996,1,0
394157,6,1
1913620,3,2
3408516,20,4
1914346,1,0
37332,1,0
1917043,6,0
1918613,2,0
1894780,3,9
1206436,1,2
1482220,5,11
1558881,2,2
17916,3,16
3251021,1,0
1909368,0,16
1909374,1,6
1909486,4,8
52745,1,20
1909798,0,1
1909397,0,3
1909410,0,2
11610,0,11
123155,0,2
1203939,10,5
3369085,0,2
116375,1,4
11365,0,2
11267,1,4
11331,0,3
86105,0,1
11151,0,1
103237,0,2
55371,4,6
34310,8,1
1445,1,0
85227,2,0
1943364,3,0
54194,0,2
19160,3,3
1200103,0,18
3464834,1,0
58430,3,0
3445993,2,1
22980,0,2
9108,1,0
1482227,0,3
44465,0,1
82991,1,2
126787,0,2
3450621,2,3
2720570,0,5
1950401,2,1
1950425,0,2
1893208,1,2
108812,0,1
3416162,0,1
1949748,8,2
1940100,3,4
1913557,0,1
1935495,3,1
1913848,0,3
29697,3,19
25989,1,0
123581,0,10
1555627,4,2
1901859,1,2
7880,5,1
7382,1,2
7338,0,3
7336,0,1
7267,0,3
7950,0,1
33596,0,4
1908061,0,2
16483,9,2
3007803,0,1
1921626,0,2
29716,4,2
24298,2,3
1911308,1,0
3463761,0,1
3150753,1,0
3416235,1,0
1556022,3,4
1918795,1,6
2763,0,2
1950150,2,0
1898566,1,1
1942093,2,0
35296,0,1
3269318,1,0
55639,2,0
141606,0,1
4855,0,2
42507,22,1
13612,2,0
135335,10,1
55080,1,3
53786,1,1
134291,0,1
135499,0,1
12388,7,2
3587,4,1
33574,1,0
27648,0,2
30836,0,1
72772,0,12
64789,2,1
2162,8,4
1891271,0,1
33704,0,5
30363,6,6
24297,0,3
1706694,1,0
3445403,2,2
41057,2,0
54334,6,0
84541,3,0
1918639,5,2
103054,1,0
1959331,0,6
38568,2,11
54771,0,2
3415515,1,0
14163,4,4
41043,0,7
32366,12,4
30009,0,1
65740,0,1
34974,1,6
3035639,0,1
1905838,2,0
16385,5,4
17822,1,4
1938381,0,3
13918,2,10
37877,0,1
1868082,0,1
1921010,5,2
1890178,1,10
42893,2,2
1895968,3,0
107458,0,1
3461614,0,2
18846,4,1
1905521,1,2
18252,2,0
41192,1,1
35550,2,9
3427485,3,2
38263,2,5
1925820,0,1
1925998,0,1
1909426,1,14
1909373,1,12
1909424,0,3
24724,3,0
3444872,0,1
1204829,2,4
54902,1,6
23033,2,3
13356,102,8
1553262,2,0
69909,2,2
1944183,2,3
58484,1,0
1937693,0,1
1913582,0,1
1905208,2,1
100438,1,0
1211245,8,1
3446442,2,0
2052,4,1
1558994,0,1
60853,3,5
1934096,0,1
38969,0,49
1938512,9,2
12647,10,10
25928,3,0
52539,2,0
1201270,1,0
1898452,4,2
102673,4,1
15458,2,2
31166,0,4
24305,0,3
42904,11,22
30919,5,7
10468,0,7
1899161,0,1
1490607,0,2
732066,0,2
1893164,1,0
3150683,1,0
44450,0,1
37181,0,3
1560017,2,0
36297,2,0
416328,1,0
1914526,1,8
1904379,0,2
135835,0,3
951562,5,11
53396,1,0
37348,4,8
41790,1,4
39987,35,7
30323,27,2
13325,5,1
2840,11,8
1926742,1,8
1926749,0,1
32127,2,8
34241,2,10
31305,0,9
32126,2,2
68791,0,28
45627,0,2
1205364,0,1
53208,0,1
1198131,2,6
1904170,2,1
57121,0,1
33309,0,2
16922,3,7
6260,7,59
122061,3,20
128866,0,1
31595,1,0
3933,7,0
68502,1,0
3422963,1,0
1930175,2,0
69365,7,0
3450027,12,0
1556314,9,0
1907789,11,0
3676389,1,0
69000,5,2
30644,1,6
100360,0,4
34240,1,1
29675,2,1
29608,0,10
40150,1,5
36560,3,9
103942,4,0
33079,4,6
50821,24,5
4850,4,2
1924726,1,2
1918946,1,0
32716,1,3
3420356,2,0
24620,7,3
35402,0,2
74510,0,2
1910136,0,1
3466373,2,1
17462,2,2
40774,2,0
79482,1,0
1904516,0,10
52972,0,1
37248,0,4
1860698,7,4
53662,0,1
52624,0,1
1900621,0,2
40137,0,1
1937741,0,2
64833,0,2
53486,1,5
6330,3,16
13271,2,0
124741,0,2
2917229,5,4
39171,3,10
7125,0,1
3070013,0,1
3428849,1,1
99671,0,2
370891,0,2
9345,3,5
58531,16,0
1894759,1,1
112368,1,0
1556863,29,0
1196409,1,0
1560877,4,0
1558907,1,1
1894761,1,1
127384,1,12
6323,33,3
3463009,9,5
1210673,1,9
134209,1,0
1930886,2,4
1921131,2,1
53119,3,13
2170,450,0
2751,19,0
6356,13,0
110191,16,14
3269325,16,0
1902254,2,1
17167,2,0
17291,11,0
3054,5,3
1942590,1,0
1201715,2,8
11437,11,0
55912,1,2
38842,1,2
33261,3,10
1198883,1,0
1555496,7,0
1896232,2,0
1947121,0,4
29962,3,7
30470,0,3
127388,0,1
3097452,0,4
1559531,0,3
30132,1,18
17449,6,11
30631,3,5
12330,1,6
57270,0,2
125455,3,1
29765,2,2
39939,0,13
1901459,1,0
1843833,0,3
25909,0,5
52515,0,2
40037,4,6
29487,6,1
64024,1,2
1922710,0,1
1918903,1,0
1919813,3,0
19754,2,0
1936098,1,0
3455147,1,0
1366,5,2
3417510,0,1
129484,6,0
1899212,3,4
62335,6,0
11979,2,0
3419438,0,1
1538,1,3
3461080,1,1
11233,0,3
27912,1,9
32090,1,11
1475,1,7
126074,2,0
39756,2,0
3461374,1,0
53183,0,1
1900033,1,8
32555,2,34
127326,0,7
3451965,0,4
127544,1,1
127528,1,1
42202,1,0
1904443,16,5
1912811,2,0
1915726,2,1
19247,1,0
33727,8,0
50519,0,3
4096742,6,2
1925766,10,5
1893414,4,2
3446503,1,0
1901308,9,13
30332,0,9
61326,0,2
27212,2,0
3448887,4,3
1935557,1,2
1924525,0,6
1894220,0,2
132993,0,1
64588,1,1
30565,0,1
25320,1,1
9505,1,8
61330,0,8
35753,1,1
3415962,0,1
37250,0,1
42147,8,12
54662,4,1
37445,15,44
29688,1,0
30073,1,3
9752,3,9
3451893,3,0
3419596,2,0
3446698,8,0
1215618,2,5
1927039,2,0
1950197,1,0
62688,2,0
752948,3,1
1905724,1,0
3450771,1,0
1206347,0,1
416618,1,1
27699,1,2
13624,5,0
3417560,0,2
3445909,0,1
3417537,0,9
63229,0,2
1892784,1,0
1900611,5,13
3424154,0,2
26186,0,7
32659,0,1
1940775,2,8
12232,3,2
56270,0,2
128787,0,1
63322,2,0
3423492,4,3
17235,1,11
1897872,1,0
3251079,1,0
3428291,2,0
12569,4,2
12318,2,0
1913695,60,2
14755,2,2
8785,4,1
65905,5,5
1918696,7,0
1893488,1,0
25545,4,1
27619,1,1
14684,2,2
1930485,0,1
3225572,0,6
64033,6,10
125896,0,1
79462,0,1
122611,1,1
2917195,11,5
25749,1,3
1211125,3,1
142119,1,0
16896,0,1
16836,0,2
1209536,0,1
54598,5,2
37374,0,3
2917615,0,1
1933011,0,5
4785,27,9
66558,1,0
31253,1,7
69211,1,0
38372,0,1
1914946,3,0
1918660,1,3
1194068,1,2
1931363,7,160
4673,17,43
1904184,4,20
126516,1,0
50991,2,0
53931,5,7
52051,10,6
1890205,10,13
1892450,2,0
85550,13,1
950343,4,0
372471,2,1
1919555,0,1
3453285,1,3
3487,4,1
53108,1,3
51863,1,0
1939887,0,2
1950266,4,7
1924004,0,1
1904523,0,2
52648,4,4
55492,1,1
27356,2,2
53209,4,8
55445,2,0
52689,30,2
37184,2,1
1904701,8,7
1939953,2,0
1904239,6,0
579553,3,0
1902063,0,5
14744,0,1
3461869,1,4
1889319,1,1
1895672,2,3
40049,20,28
52246,0,1
31965,2,3
39532,1,2
24599,0,10
68697,15,16
86099,4,1
1900702,2,6
3454434,0,1
56648,0,6
1229,3,0
2127,1,0
115665,1,0
1936858,0,3
41198,0,17
54176,0,1
1903484,0,3
50810,0,1
64998,0,1
129905,0,1
126085,0,1
1559178,1,0
37580,2,3
34915,2,2
31182,0,1
1916910,0,2
1901094,0,2
1893603,2,2
7054,5,5
128895,2,2
1888676,1,0
9911,4,11
1953980,1,17
6984,1,2
52089,0,1
1913660,0,2
4116,0,2
33315,0,2
1900535,0,4
1931154,0,5
1913981,7,2
1914217,0,3
17472,0,35
1924396,3,4
1428,2,1
1944307,1,0
1953966,0,3
1903337,0,1
1925508,0,1
126001,0,6
1206170,0,1
19113,0,3
1901265,0,1
4353923,0,3
2705,1,3
10587,1,1
7461,0,1
7331,0,2
7376,0,1
1957338,3,2
1896014,1,1
4821,9,0
3298,2,6
32014,9,3
36412,3,0
32369,13,8
35144,0,3
31470,7,18
1916975,2,0
1950271,2,0
3638,4,0
61826,0,2
1559745,0,2
69055,30,11
1939186,0,1
120131,1,1
22876,16,0
3446461,5,3
1899954,1,0
1939253,1,0
1939013,1,0
1892102,3,1
3422451,1,0
39522,1,0
130481,0,7
1922407,3,3
3419815,1,0
578414,0,2
1941706,0,3
66685,1,4
40425,24,51
79917,0,2
4851,6,0
33805,0,18
57466,7,2
35722,2,8
7170,1,0
23070,2,16
1891347,5,2
416227,4,1
1909310,1,0
3457713,1,0
1952830,8,16
61986,0,4
1930773,0,2
24819,1,1
1947666,1,1
68556,7,0
1559169,6,0
14929,2,1
14795,100,0
6200,2,0
10392,5,0
34498,7,0
27111,43,1
27597,3,0
3150868,3,0
1556814,9,7
1953171,1,0
1913449,1,0
16607,1,4
1913284,1,1
42533,0,1
1888766,2,2
22891,0,1
32673,1,5
15877,3,8
32873,19,18
1887750,1,2
1954251,4,0
3225552,15,1
3269428,4,1
3269336,4,0
1935421,0,1
1206636,3,1
640470,10,0
10984,2,11
40134,0,2
53050,0,5
1917962,4,3
3418283,0,2
1890937,2,4
1930918,3,0
3360,1,6
40105,3,2
39927,0,1
1195878,1,5
33849,5,12
41400,14,2
6325,4,2
3453882,1,0
52184,10,9
1911028,0,3
44451,2,4
132753,1,6
1919548,2,5
36723,0,3
1938851,3,3
1919320,2,1
34798,0,1
56399,0,1
1556490,0,5
8125,0,3
57009,3,0
1197142,0,11
35715,1,3
55592,0,1
37665,0,14
1210689,0,7
1908030,0,3
1924665,0,2
1557532,0,1
1932657,3,0
1193774,1,4
12373,1,3
34286,0,5
3427977,0,1
1888173,0,3
8367,5,2
135214,0,2
1909608,0,1
68356,4,0
3115470,2,1
